name	state_id	postcode	latitude	longitude	variant_name	status
LOGAN RESERVE	QLD		-2.7716945650000000e+01	1.5310667419999999e+02		O
LOGANLEA	QLD		-2.7675277710000000e+01	1.5313388060000000e+02		O
LOGANHOLME	QLD		-2.7683053970000000e+01	1.5318943790000000e+02		O
LOGAN CENTRAL	QLD		-2.7643611910000001e+01	1.5310751339999999e+02		O
KINGSTON	QLD		-2.7659166339999999e+01	1.5311111450000001e+02		O
HILLCREST	QLD		-2.7668888089999999e+01	1.5302749630000000e+02		O
GREENBANK (LOGAN CITY)	QLD		-2.7691387180000000e+01	1.5295582580000001e+02		O
FORESTDALE	QLD		-2.7663888929999999e+01	1.5300166320000000e+02		O
EDENS LANDING	QLD		-2.7703056340000000e+01	1.5316889950000001e+02		O
EAGLEBY	QLD		-2.7703056340000000e+01	1.5321971130000000e+02		O
DAISY HILL	QLD		-2.7628610609999999e+01	1.5316027829999999e+02		O
CORNUBIA	QLD		-2.7659999849999998e+01	1.5321388239999999e+02		O
BORONIA HEIGHTS	QLD		-2.7688610080000000e+01	1.5301916499999999e+02		O
BELIVAH	QLD		-2.7758611680000001e+01	1.5317500310000000e+02		O
BEENLEIGH	QLD		-2.7713335040000000e+01	1.5319389340000001e+02		O
BANNOCKBURN	QLD		-2.7760000229999999e+01	1.5319223020000001e+02		O
SUNNYBANK HILLS	QLD		-2.7595556259999999e+01	1.5305166629999999e+02		O
SUNNYBANK	QLD		-2.7581945420000000e+01	1.5305555730000000e+02		O
ROBERTSON	QLD		-2.7566667559999999e+01	1.5305639650000001e+02		O
THURINGOWA CENTRAL	QLD		-1.9313888550000001e+01	1.4672526550000001e+02		O
CONDON	QLD		-1.9329723359999999e+01	1.4671665949999999e+02		O
YAMANTO	QLD		-2.7649721000000000e+01	1.5274028000000001e+02		O
WULKURAKA	QLD		-2.7614445000000000e+01	1.5272610499999999e+02		O
WOODEND	QLD		-2.7604723000000000e+01	1.5275305200000000e+02		O
WEST IPSWICH	QLD		-2.7620277000000002e+01	1.5274833699999999e+02		O
TIVOLI	QLD		-2.7586390000000002e+01	1.5277471900000000e+02		O
SPRINGFIELD (IPSWICH CITY)	QLD		-2.7655832000000000e+01	1.5290916400000000e+02		O
SILKSTONE	QLD		-2.7623055999999998e+01	1.5279000900000000e+02		O
SADLIERS CROSSING	QLD		-2.7614166000000001e+01	1.5274556000000001e+02		O
RIVERVIEW	QLD		-2.7592779159999999e+01	1.5284748840000000e+02		O
RIPLEY	QLD		-2.7672777000000000e+01	1.5278277600000001e+02		O
REDBANK	QLD		-2.7603055999999999e+01	1.5287333699999999e+02		O
RACEVIEW	QLD		-2.7638055999999999e+01	1.5277722199999999e+02		O
ONE MILE	QLD		-2.7634721760000001e+01	1.5273805239999999e+02		O
NORTH TIVOLI	QLD		-2.7580002000000000e+01	1.5278889500000000e+02		O
NORTH IPSWICH	QLD		-2.7594443999999999e+01	1.5276083399999999e+02		O
NORTH BOOVAL	QLD		-2.7597500000000000e+01	1.5279112200000000e+02		O
NEWTOWN (IPSWICH CITY)	QLD		-2.7616388319999999e+01	1.5277694700000001e+02		O
MOORES POCKET	QLD		-2.7598890000000001e+01	1.5278250100000000e+02		O
LEICHHARDT	QLD		-2.7623055999999998e+01	1.5273361199999999e+02		O
KARALEE	QLD		-2.7558610999999999e+01	1.5282083100000000e+02		O
IPSWICH	QLD		-2.7623332999999999e+01	1.5275999500000000e+02		O
GOODNA	QLD		-2.7608889000000001e+01	1.5289555400000000e+02		O
GAILES	QLD		-2.7613889690000001e+01	1.5291027829999999e+02		O
FLINDERS VIEW	QLD		-2.7651667000000000e+01	1.5277943400000001e+02		O
EASTERN HEIGHTS	QLD		-2.7626111999999999e+01	1.5277444499999999e+02		O
EAST IPSWICH	QLD		-2.7606667000000002e+01	1.5277610799999999e+02		O
DINMORE	QLD		-2.7596668000000001e+01	1.5283416700000001e+02		O
DEEBING HEIGHTS	QLD		-2.7687500000000000e+01	1.5276138300000000e+02		O
COALFALLS	QLD		-2.7606390000000001e+01	1.5274305699999999e+02		O
CHUWAR (IPSWICH CITY)	QLD		-2.7564164999999999e+01	1.5277915999999999e+02		O
CHURCHILL	QLD		-2.7635555000000000e+01	1.5275138899999999e+02		O
CAROLE PARK (IPSWICH CITY)	QLD		-2.7621666000000001e+01	1.5292834500000001e+02		O
CAMIRA	QLD		-2.7635000000000002e+01	1.5291999799999999e+02		O
BROOKWATER	QLD		-2.7658888000000001e+01	1.5289721700000001e+02		O
BRASSALL	QLD		-2.7591667000000001e+01	1.5273527500000000e+02		O
BOOVAL	QLD		-2.7613890000000001e+01	1.5279223600000000e+02		O
BELLBIRD PARK	QLD		-2.7636944000000000e+01	1.5288804600000000e+02		O
BASIN POCKET	QLD		-2.7601389000000001e+01	1.5277027899999999e+02		O
BARELLAN POINT	QLD		-2.7571390000000001e+01	1.5284471099999999e+02		O
AMBERLEY	QLD		-2.7630278000000001e+01	1.5269944799999999e+02		O
WINDSOR	QLD		-2.7435276030000001e+01	1.5302915949999999e+02		O
GRANGE	QLD		-2.7423332210000002e+01	1.5301445010000000e+02		O
NORMAN PARK	QLD		-2.7479167940000000e+01	1.5306250000000000e+02		O
MITCHELTON	QLD		-2.7409444810000000e+01	1.5297305299999999e+02		O
KEPERRA	QLD		-2.7411943440000002e+01	1.5295500179999999e+02		O
WALKERVALE	QLD		-2.4883054730000001e+01	1.5235806270000000e+02		O
THABEBAN	QLD		-2.4903888700000000e+01	1.5235945129999999e+02		O
SVENSSON HEIGHTS	QLD		-2.4884445190000001e+01	1.5233305360000000e+02		O
NORVILLE	QLD		-2.4891387940000001e+01	1.5234555050000000e+02		O
MILLBANK	QLD		-2.4874721529999999e+01	1.5232194519999999e+02		O
KALKIE	QLD		-2.4845556259999999e+01	1.5238583370000001e+02		O
BUNDABERG WEST	QLD		-2.4871944429999999e+01	1.5233860780000001e+02		O
BUNDABERG CENTRAL	QLD		-2.4867778779999998e+01	1.5235112000000001e+02		O
BARGARA	QLD		-2.4826112750000000e+01	1.5246137999999999e+02		O
AVOCA	QLD		-2.4883054730000001e+01	1.5230805970000000e+02		O
AVENELL HEIGHTS	QLD		-2.4888610839999998e+01	1.5236917109999999e+02		O
KANGAROO POINT	QLD		-2.7474721910000000e+01	1.5303862000000001e+02		O
EAST BRISBANE	QLD		-2.7483055120000000e+01	1.5304695129999999e+02		O
HYDE PARK	QLD		-1.9279722209999999e+01	1.4679695129999999e+02		O
YABULU	QLD		-1.9196666720000000e+01	1.4660000610000000e+02		O
WULGURU	QLD		-1.9329168320000001e+01	1.4681777950000000e+02		O
WEST POINT	QLD		-1.9137500760000002e+01	1.4681277470000001e+02		O
WEST END (TOWNSVILLE CITY)	QLD		-1.9264999390000000e+01	1.4679278560000000e+02		O
VINCENT	QLD		-1.9284166339999999e+01	1.4676388549999999e+02		O
TOWNSVILLE CITY	QLD		-1.9262222290000000e+01	1.4681584169999999e+02		O
TOWN COMMON	QLD		-1.9220556259999999e+01	1.4674000550000000e+02		O
TOOMULLA	QLD		-1.9081111910000001e+01	1.4646276860000000e+02		O
TOOLAKEA	QLD		-1.9150833129999999e+01	1.4659222410000001e+02		O
SHELLY BEACH (TOWNSVILLE CITY)	QLD		-1.9186666490000000e+01	1.4673695369999999e+02		O
SAUNDERS BEACH	QLD		-1.9164165499999999e+01	1.4660501099999999e+02		O
ROSSLEA	QLD		-1.9298055649999998e+01	1.4680000310000000e+02		O
ROSENEATH	QLD		-1.9356666570000002e+01	1.4682388309999999e+02		O
RASMUSSEN	QLD		-1.9353610990000000e+01	1.4672082520000001e+02		O
RANGEWOOD	QLD		-1.9301111219999999e+01	1.4662777710000000e+02		O
RAILWAY ESTATE	QLD		-1.9278055190000000e+01	1.4681777950000000e+02		O
PIMLICO	QLD		-1.9282499309999999e+01	1.4678695680000001e+02		O
PICNIC BAY	QLD		-1.9166944500000000e+01	1.4682695010000000e+02		O
PALLARENDA	QLD		-1.9200555800000000e+01	1.4676777650000000e+02		O
OONOONBA	QLD		-1.9298332210000002e+01	1.4681889340000001e+02		O
NORTH WARD	QLD		-1.9250000000000000e+01	1.4680889890000000e+02		O
MYSTERTON	QLD		-1.9288888929999999e+01	1.4679278560000000e+02		O
MURRAY	QLD		-1.9340278630000000e+01	1.4677694700000001e+02		O
MUNDINGBURRA	QLD		-1.9299444200000000e+01	1.4678584290000001e+02		O
MOUNT ST JOHN	QLD		-1.9248611449999999e+01	1.4674084470000000e+02		O
MOUNT LOW	QLD		-1.9224721910000000e+01	1.4668083189999999e+02		O
MOUNT LOUISA	QLD		-1.9278055190000000e+01	1.4673081970000001e+02		O
KIRWAN	QLD		-1.9300277710000000e+01	1.4672387699999999e+02		O
KELSO	QLD		-1.9389999390000000e+01	1.4671665949999999e+02		O
JENSEN	QLD		-1.9257223130000000e+01	1.4664083860000000e+02		O
IDALIA	QLD		-1.9307222370000002e+01	1.4681195070000001e+02		O
HORSESHOE BAY	QLD		-1.9125000000000000e+01	1.4684971619999999e+02		O
HERMIT PARK	QLD		-1.9285276410000002e+01	1.4680389400000001e+02		O
HEATLEY	QLD		-1.9293333050000001e+01	1.4675277710000000e+02		O
GULLIVER	QLD		-1.9286943440000002e+01	1.4677499390000000e+02		O
FLORENCE BAY	QLD		-1.9119443889999999e+01	1.4687194819999999e+02		O
DOUGLAS (TOWNSVILLE CITY)	QLD		-1.9324445720000000e+01	1.4674694819999999e+02		O
DEERAGUN	QLD		-1.9251943590000000e+01	1.4666833500000001e+02		O
CURRAJONG	QLD		-1.9276945110000000e+01	1.4677777100000000e+02		O
CRANBROOK	QLD		-1.9306665420000002e+01	1.4675000000000000e+02		O
COSGROVE	QLD		-1.9271665570000000e+01	1.4671333310000000e+02		O
CLUDEN	QLD		-1.9312221529999999e+01	1.4683082580000001e+02		O
CASTLE HILL	QLD		-1.9255832670000000e+01	1.4679779049999999e+02		O
BUSHLAND BEACH	QLD		-1.9201667789999998e+01	1.4667973330000001e+02		O
BURDELL	QLD		-1.9247777939999999e+01	1.4669667050000001e+02		O
BOHLE	QLD		-1.9245834349999999e+01	1.4672109990000001e+02		O
BLUEWATER PARK	QLD		-1.9196109770000000e+01	1.4648472599999999e+02		O
BLUEWATER	QLD		-1.9161666870000001e+01	1.4653361509999999e+02		O
BLACK RIVER	QLD		-1.9261667249999999e+01	1.4659860230000001e+02		O
BELGIAN GARDENS	QLD		-1.9249166490000000e+01	1.4679194640000000e+02		O
BALGAL BEACH	QLD		-1.9043888089999999e+01	1.4641166690000000e+02		O
ANNANDALE	QLD		-1.9311109540000000e+01	1.4678584290000001e+02		O
ALICE RIVER	QLD		-1.9348611829999999e+01	1.4661833189999999e+02		O
AITKENVALE	QLD		-1.9305555340000002e+01	1.4676777650000000e+02		O
BURBANK	QLD		-2.7558332440000001e+01	1.5315888980000000e+02		O
TOWERS HILL	QLD		-2.0091667180000002e+01	1.4624917600000001e+02		O
MOSMAN PARK	QLD		-2.0096670000000000e+01	1.4625999999999999e+02		O
MILLCHESTER	QLD		-2.0093889239999999e+01	1.4627804570000001e+02		O
ALABAMA HILL	QLD		-2.0083333970000002e+01	1.4624778749999999e+02		O
LUTWYCHE	QLD		-2.7421944000000000e+01	1.5303361500000000e+02		O
WOOLOOWIN	QLD		-2.7414791000000001e+01	1.5304385400000001e+02		O
CAMP HILL	QLD		-2.7500070999999998e+01	1.5307911700000000e+02		O
SINNAMON PARK	QLD		-2.7545276640000001e+01	1.5294805909999999e+02		O
SEVENTEEN MILE ROCKS	QLD		-2.7547498699999998e+01	1.5295471190000001e+02		O
WYNNUM WEST	QLD		-2.7449719999999999e+01	1.5315388500000000e+02		O
TINGALPA	QLD		-2.7473333360000002e+01	1.5313027950000000e+02		O
HEMMANT	QLD		-2.7448332000000001e+01	1.5313028000000000e+02		O
CHAPEL HILL	QLD		-2.7499721999999998e+01	1.5294944799999999e+02		O
WOOLLOONGABBA	QLD		-2.7491388000000001e+01	1.5303834499999999e+02		O
DUTTON PARK	QLD		-2.7494167000000001e+01	1.5302583300000001e+02		O
YEERONGPILLY	QLD		-2.7530000999999999e+01	1.5301194799999999e+02		O
TENNYSON	QLD		-2.7527500000000000e+01	1.5300222800000000e+02		O
TARRAGINDI	QLD		-2.7527500000000000e+01	1.5304640200000000e+02		O
MOOROOKA	QLD		-2.7535833000000000e+01	1.5302444499999999e+02		O
BALMORAL	QLD		-2.7454168320000001e+01	1.5306639100000001e+02		O
UPPER KEDRON	QLD		-2.7418887999999999e+01	1.5291917400000000e+02		O
GAYTHORNE	QLD		-2.7417777999999998e+01	1.5298333700000001e+02		O
STAFFORD HEIGHTS	QLD		-2.7395555000000002e+01	1.5301055900000000e+02		O
MCDOWALL	QLD		-2.7378889000000001e+01	1.5299389600000001e+02		O
EVERTON PARK	QLD		-2.7398056000000000e+01	1.5298834199999999e+02		O
SALISBURY	QLD		-2.7551942830000002e+01	1.5303111269999999e+02		O
ROCKLEA	QLD		-2.7552499770000001e+01	1.5300277710000000e+02		O
NATHAN	QLD		-2.7550832750000001e+01	1.5305332949999999e+02		O
COOPERS PLAINS	QLD		-2.7568056110000001e+01	1.5303500370000000e+02		O
ARCHERFIELD	QLD		-2.7571111680000001e+01	1.5300778199999999e+02		O
CLAYFIELD	QLD		-2.7417778020000000e+01	1.5305471800000001e+02		O
FOREST LAKE	QLD		-2.7622779999999999e+01	1.5296250000000001e+02		O
WILSTON	QLD		-2.7436109540000000e+01	1.5301666259999999e+02		O
STAFFORD	QLD		-2.7412221910000000e+01	1.5301028439999999e+02		O
NEWMARKET	QLD		-2.7436666490000000e+01	1.5300666810000001e+02		O
KELVIN GROVE	QLD		-2.7451667789999998e+01	1.5301028439999999e+02		O
HERSTON	QLD		-2.7450555800000000e+01	1.5302110289999999e+02		O
ALDERLEY	QLD		-2.7426666260000001e+01	1.5299972529999999e+02		O
RUNCORN	QLD		-2.7599721910000000e+01	1.5309471130000000e+02		O
MACGREGOR	QLD		-2.7564998630000002e+01	1.5307583620000000e+02		O
KURABY	QLD		-2.7608055120000000e+01	1.5309138490000001e+02		O
EIGHT MILE PLAINS	QLD		-2.7581666949999999e+01	1.5309527589999999e+02		O
WISHART	QLD		-2.7556110380000000e+01	1.5310278320000000e+02		O
ASCOT (BRISBANE CITY)	QLD		-2.7429721829999998e+01	1.5306388860000001e+02		O
ALBION (BRISBANE CITY)	QLD		-2.7433610920000000e+01	1.5304417419999999e+02		O
LYTTON	QLD		-2.7423055649999998e+01	1.5315110780000001e+02		O
VIRGINIA	QLD		-2.7376180649999998e+01	1.5306356810000000e+02		O
NUDGEE BEACH	QLD		-2.7353960040000000e+01	1.5309689330000000e+02		O
TOWNVIEW	QLD		-2.0731548310000001e+01	1.3950590520000000e+02		O
WACOL	QLD		-2.7583055000000002e+01	1.5292056299999999e+02		O
SUMNER	QLD		-2.7563680649999998e+01	1.5293440250000000e+02		O
RICHLANDS	QLD		-2.7588682179999999e+01	1.5295384220000000e+02		O
INALA	QLD		-2.7590000000000000e+01	1.5297055100000000e+02		O
DURACK	QLD		-2.7587223000000002e+01	1.5298722799999999e+02		O
DARRA	QLD		-2.7563610000000001e+01	1.5295527600000000e+02		O
MURARRIE	QLD		-2.7452571870000000e+01	1.5310523989999999e+02		O
CANNON HILL	QLD		-2.7473403930000000e+01	1.5309689330000000e+02		O
MANLY WEST	QLD		-2.7463682179999999e+01	1.5316912840000001e+02		O
LOTA	QLD		-2.7466457370000001e+01	1.5318579099999999e+02		O
UPPER BROOKFIELD	QLD		-2.7469795229999999e+01	1.5285301210000000e+02		O
PULLENVALE	QLD		-2.7511666999999999e+01	1.5287666300000001e+02		O
YERONGA	QLD		-2.7513611000000001e+01	1.5301499899999999e+02		O
WEST END (BRISBANE CITY)	QLD		-2.7483055000000000e+01	1.5300666799999999e+02		O
SOUTH BRISBANE	QLD		-2.7480348589999998e+01	1.5302050779999999e+02		O
HIGHGATE HILL	QLD		-2.7487293240000000e+01	1.5301911930000000e+02		O
FAIRFIELD	QLD		-2.7506665999999999e+01	1.5302333100000001e+02		O
ANNERLEY	QLD		-2.7512222000000001e+01	1.5303305100000000e+02		O
ZILLMERE	QLD		-2.7355348589999998e+01	1.5303996280000001e+02		O
GEEBUNG	QLD		-2.7370626450000000e+01	1.5304829409999999e+02		O
CHERMSIDE	QLD		-2.7383125310000000e+01	1.5303579710000000e+02		O
CHERMSIDE WEST	QLD		-2.7381458280000000e+01	1.5301217650000001e+02		O
ASPLEY	QLD		-2.7363610999999999e+01	1.5301916499999999e+02		O
CORINDA	QLD		-2.7542570110000000e+01	1.5298384089999999e+02		O
SHERWOOD	QLD		-2.7531457899999999e+01	1.5298300169999999e+02		O
GRACEVILLE	QLD		-2.7521181110000001e+01	1.5298188780000001e+02		O
FIG TREE POCKET	QLD		-2.7527500000000000e+01	1.5296083100000001e+02		O
CHELMER	QLD		-2.7512292859999999e+01	1.5297605899999999e+02		O
SEVEN HILLS	QLD		-2.7479167940000000e+01	1.5307499690000000e+02		O
OXLEY	QLD		-2.7561666490000000e+01	1.5297555539999999e+02		O
PIONEER	QLD		-2.0719882999999999e+01	1.3950813299999999e+02		O
FITZGIBBON	QLD		-2.7340000000000000e+01	1.5303445400000001e+02		O
BRIDGEMAN DOWNS	QLD		-2.7352501000000000e+01	1.5299278300000000e+02		O
BRACKEN RIDGE	QLD		-2.7319238660000000e+01	1.5303440860000001e+02		O
BULIMBA	QLD		-2.7450001000000000e+01	1.5305833400000000e+02		O
RANSOME	QLD		-2.7485902790000001e+01	1.5318023679999999e+02		O
CARINA	QLD		-2.7485904690000002e+01	1.5310107420000000e+02		O
BELMONT	QLD		-2.7505903239999999e+01	1.5313523860000001e+02		O
ENOGGERA RESERVOIR	QLD		-2.7433332000000000e+01	1.5287083400000000e+02		O
ASHGROVE	QLD		-2.7441666000000001e+01	1.5298333700000001e+02		O
WINSTON	QLD		-2.0709884639999999e+01	1.3949758910000000e+02		O
THE GAP (MOUNT ISA CITY)	QLD		-2.0726112000000001e+01	1.3949888600000000e+02		O
SUNSET	QLD		-2.0711271289999999e+01	1.3951202390000000e+02		O
SPREADBOROUGH	QLD		-2.0764604569999999e+01	1.3949674990000000e+02		O
SOLDIERS HILL	QLD		-2.0705440520000000e+01	1.3948980710000001e+02		O
RYAN	QLD		-2.0700834000000000e+01	1.3949972500000001e+02		O
PARKSIDE	QLD		-2.0736827850000001e+01	1.3948814390000001e+02		O
MOUNT ISA CITY	QLD		-2.0725833999999999e+01	1.3949278300000000e+02		O
MORNINGTON	QLD		-2.0734050750000002e+01	1.3949591060000000e+02		O
MILES END	QLD		-2.0721273419999999e+01	1.3948730470000001e+02		O
MICA CREEK	QLD		-2.0764326100000002e+01	1.3949230960000000e+02		O
MENZIES	QLD		-2.0717662810000000e+01	1.3949702450000001e+02		O
LANSKEY	QLD		-2.0688493730000001e+01	1.3949841309999999e+02		O
KALKADOON	QLD		-2.0672660830000002e+01	1.3948757929999999e+02		O
HEALY	QLD		-2.0748214720000000e+01	1.3950091549999999e+02		O
HAPPY VALLEY	QLD		-2.0747385030000000e+01	1.3949008180000001e+02		O
FISHER	QLD		-2.0746549609999999e+01	1.3953173830000000e+02		O
BREAKAWAY	QLD		-2.0724605560000001e+01	1.3953146360000000e+02		O
JINDALEE	QLD		-2.7534514160000001e+01	1.5293663050000001e+02		O
RIVERHILLS	QLD		-2.7561459410000001e+01	1.5290939420000001e+02		O
WESTLAKE	QLD		-2.7548958639999999e+01	1.5291244580000000e+02		O
MIDDLE PARK	QLD		-2.7556110000000000e+01	1.5292138700000001e+02		O
MOUNT OMMANEY	QLD		-2.7545347910000000e+01	1.5293135119999999e+02		O
JAMBOREE HEIGHTS	QLD		-2.7554793069999999e+01	1.5293273980000001e+02		O
TAIGUM	QLD		-2.7341738110000001e+01	1.5304607830000000e+02		O
SHORNCLIFFE	QLD		-2.7327223000000000e+01	1.5307943700000001e+02		O
SANDGATE	QLD		-2.7316738440000002e+01	1.5306412900000001e+02		O
DEAGON	QLD		-2.7328334999999999e+01	1.5305999800000001e+02		O
BRIGHTON	QLD		-2.7298681680000001e+01	1.5305717100000001e+02		O
BOONDALL	QLD		-2.7346460730000000e+01	1.5307050760000001e+02		O
ROCHEDALE	QLD		-2.7570557000000001e+01	1.5312417600000001e+02		O
MACKENZIE (BRISBANE CITY)	QLD		-2.7535833000000000e+01	1.5313028000000000e+02		O
KENMORE HILLS	QLD		-2.7493611999999999e+01	1.5292973300000000e+02		O
PINJARRA HILLS	QLD		-2.7538126880000000e+01	1.5290606769999999e+02		O
MOGGILL	QLD		-2.7577294400000000e+01	1.5287745820000001e+02		O
KENMORE	QLD		-2.7514999000000000e+01	1.5293861400000000e+02		O
BELLBOWRIE	QLD		-2.7558959049999999e+01	1.5288246290000001e+02		O
ANSTEAD	QLD		-2.7541111000000001e+01	1.5286222799999999e+02		O
FERNY GROVE	QLD		-2.7402848379999998e+01	1.5292829810000001e+02		O
ENOGGERA	QLD		-2.7427847600000000e+01	1.5297828530000001e+02		O
GORDON PARK	QLD		-2.7416458429999999e+01	1.5302744830000000e+02		O
RED HILL (BRISBANE CITY)	QLD		-2.7451112999999999e+01	1.5300389100000001e+02		O
PADDINGTON	QLD		-2.7459515000000000e+01	1.5300106660000000e+02		O
Jordan Springs	NSW		-3.3724100000000000e+01	1.5073040000000000e+02		O
Bungarribee	NSW		-3.3779100000000000e+01	1.5086290000000000e+02		O
South Hurstville	NSW		-3.3975700000000003e+01	1.5110679999999999e+02		O
Gregory Hills	NSW		-3.3990200000000002e+01	1.5076790000000000e+02		O
Kurraba Point	NSW		-3.3831800000000001e+01	1.5121789999999999e+02		O
Freshwater	NSW		-3.3773499999999999e+01	1.5128460000000001e+02	Harbord	O
Carnes Hill	NSW		-3.3937100000000001e+01	1.5085040000000001e+02		O
Elizabeth Hills	NSW		-3.3900500000000001e+01	1.5084979999999999e+02		O
Len Waters Estate	NSW		-3.3914600000000000e+01	1.5085319999999999e+02		O
Bardia	NSW		-3.3976599999999998e+01	1.5086320000000001e+02		O
Caddens	NSW		-3.3772100000000002e+01	1.5073259999999999e+02		O
Greenhills Beach	NSW		-3.4036299999999997e+01	1.5116350000000000e+02		O
Middleton Grange	NSW		-3.3914900000000003e+01	1.5084229999999999e+02		O
Gledswood Hills	NSW		-3.4010199999999998e+01	1.5078149999999999e+02		O
Wentworth Point	NSW		-3.3837400000000002e+01	1.5106680000000000e+02		O
Sydney Olympic Park	NSW		-3.3837400000000002e+01	1.5106680000000000e+02		O
Bolwarra	NSW		-3.2715200000000003e+01	1.5156510000000000e+02		O
Boat Harbour	NSW		-3.2781799999999997e+01	1.5210960000000000e+02		O
Armidale	NSW		-3.0515200000000000e+01	1.5166510000000000e+02		O
Anna Bay	NSW		-3.2781799999999997e+01	1.5208459999999999e+02		O
Pointer Mountain	NSW		-3.5213400000000000e+01	1.5035450000000000e+02		O
The Ponds	NSW		-3.3706899999999997e+01	1.5090910000000000e+02		O
Broughton Village	NSW		-3.4745800000000003e+01	1.5075270000000000e+02	Broughton	O
Sandy Point	NSW		-3.3976300000000002e+01	1.5099340000000001e+02		O
Royal National Park	NSW		-3.4131799999999998e+01	1.5105119999999999e+02		O
Caringbah South	NSW		-3.4048499999999997e+01	1.5111789999999999e+02		O
Wandandian	NSW		-3.5081899999999997e+01	1.5050319999999999e+02		O
Penrith	NSW		-3.3751300000000001e+01	1.5069430000000000e+02		O
Liverpool	NSW		-3.3923200000000001e+01	1.5091510000000000e+02		O
Kurmond	NSW		-3.3548499999999997e+01	1.5070120000000000e+02		O
Kurrajong	NSW		-3.3565199999999997e+01	1.5066790000000000e+02		O
Greta	NSW		-3.2687399999999997e+01	1.5138460000000001e+02		O
Bell	NSW		-3.3497100000000003e+01	1.5027869999999999e+02		O
Warrimoo	NSW		-3.3720199999999998e+01	1.5061099999999999e+02		O
Leura	NSW		-3.3709099999999999e+01	1.5033539999999999e+02		O
Faulconbridge	NSW		-3.3687700000000000e+01	1.5054400000000001e+02		O
Woodford	NSW		-3.3734900000000003e+01	1.5047900000000001e+02		O
Valley Heights	NSW		-3.3709099999999999e+01	1.5058480000000000e+02		O
Medlow Bath	NSW		-3.3679299999999998e+01	1.5029179999999999e+02		O
Lawson	NSW		-3.3718000000000004e+01	1.5043230000000000e+02		O
Cameron Park	NSW		-3.2904600000000002e+01	1.5160929999999999e+02	Estelville	O
Hazelbrook	NSW		-3.3725200000000001e+01	1.5045730000000000e+02		O
Bullaburra	NSW		-3.3725200000000001e+01	1.5041350000000000e+02		O
Beaumont Hills	NSW		-3.3699900000000000e+01	1.5094069999999999e+02		O
Wentworth Falls	NSW		-3.3716600000000000e+01	1.5037729999999999e+02		O
Springwood	NSW		-3.3696800000000003e+01	1.5056850000000000e+02		O
Mount Victoria	NSW		-3.3584299999999999e+01	1.5024760000000001e+02		O
Mount Riverview	NSW		-3.3729100000000003e+01	1.5063540000000000e+02		O
Linden	NSW		-3.3715200000000003e+01	1.5050540000000001e+02		O
Lapstone	NSW		-3.3773499999999999e+01	1.5063620000000000e+02		O
Katoomba	NSW		-3.3708500000000001e+01	1.5030210000000000e+02		O
Glenbrook	NSW		-3.3765200000000000e+01	1.5062680000000000e+02		O
Blaxland	NSW		-3.3745500000000000e+01	1.5061760000000001e+02		O
Blackheath	NSW		-3.3634099999999997e+01	1.5028479999999999e+02		O
Five Ways	NSW		-3.2146299999999997e+01	1.4700430000000000e+02		O
Buddabadah	NSW		-3.1926600000000001e+01	1.4719600000000000e+02		O
Murrays Beach	NSW		-3.3114899999999999e+01	1.5161869999999999e+02		O
Pinny Beach	NSW		-3.3130499999999998e+01	1.5164290000000000e+02		O
Spring Hill	NSW		-3.3399600000000000e+01	1.4914650000000000e+02		O
Clifton Grove	NSW		-3.3249899999999997e+01	1.4917980000000000e+02		O
Guyong	NSW		-3.3412399999999998e+01	1.4925899999999999e+02		O
Pemulwuy	NSW		-3.3816800000000001e+01	1.5092570000000001e+02		O
Kembla Heights	NSW		-3.4425500000000000e+01	1.5081100000000001e+02		O
Yallah	NSW		-3.4533200000000001e+01	1.5079100000000000e+02		O
Thirroul	NSW		-3.4314599999999999e+01	1.5091460000000001e+02		O
